ID,VALOR_CREDITO,SEXO,EDUCACAO,ESTADO_CIVIL,IDADE,FATURA_Semtembro,FATURA_Agosto,FATURA_Julho,FATURA_Junho,FATURA_Maio,FATURA_Abril,INADIMPLENTE
10489,200000,Feminino,Outros,Solteiro(a),25,134857,123653,108765,96918,98685,97621,Não
10490,200000,Feminino,Superior,Casado(a),31,153829,153229,148438,143121,141466,128846,Não
10491,50000,Feminino,,Solteiro(a),33,50786,50450,45210,29917,17859,0,Não
10492,500000,Masculino,Pós-Graduação,Solteiro(a),38,477468,488083,498839,411820,422671,394599,Não
10493,150000,Masculino,Pós-Graduação,Solteiro(a),25,3125,8418,797,-3,-3,-3,Não
10494,30000,Masculino,Superior,Solteiro(a),25,836,836,390,390,390,0,Não
10495,230000,Feminino,Pós-Graduação,Solteiro(a),33,483,0,342,955,957,1407,Não
10496,360000,Feminino,Superior,Casado(a),49,13219,8644,454,-2,-2,-2,Sim
10497,380000,Feminino,Pós-Graduação,Casado(a),37,452092,442041,446224,419943,420016,426622,Não
10498,30000,Feminino,Ensino Médio,Solteiro(a),43,13509,13499,14979,15737,15201,14807,Não
10499,50000,Feminino,Superior,Solteiro(a),43,53651,51703,48675,40059,41411,42722,Não
10500,420000,Feminino,Superior,Casado(a),47,0,0,0,0,0,0,Não
10501,70000,Masculino,Superior,Solteiro(a),32,66982,68817,60607,28622,24485,18419,Não
10502,50000,Feminino,Superior,Casado(a),37,51734,51665,51105,47494,31375,30781,Não
10503,350000,Feminino,Superior,Solteiro(a),33,341200,328857,324873,300004,306269,273732,Sim
10504,200000,Masculino,Pós-Graduação,Solteiro(a),32,10532,0,0,0,0,2842,Não
10505,340000,Masculino,Superior,Solteiro(a),29,5060,7604,14900,0,2650,1000,Não
10506,50000,Masculino,Superior,Solteiro(a),25,24724,25895,23627,24827,25521,26523,Não
10507,20000,Feminino,Superior,Solteiro(a),22,15189,17802,17219,18377,17941,19572,Sim
10508,360000,Feminino,Pós-Graduação,Solteiro(a),34,0,0,0,0,0,0,Sim
10509,140000,Masculino,Pós-Graduação,Solteiro(a),29,29785,32140,34002,23567,24377,4327,Não
10510,150000,Masculino,Superior,Casado(a),39,117485,114166,116491,118839,126102,123914,Sim
10511,100000,Feminino,Pós-Graduação,Casado(a),35,98899,102435,98188,97189,97013,96950,Sim
10512,460000,Masculino,Pós-Graduação,Casado(a),44,1762,3152,531,522,4434,9767,Não
10513,150000,Feminino,Superior,Casado(a),34,147833,148066,142163,135075,135309,135165,Não
10514,290000,Feminino,Pós-Graduação,Casado(a),39,79298,-40,122380,0,32720,-200,Não
10515,240000,Feminino,Superior,Casado(a),35,109226,110226,111030,114584,115681,112528,Não
10516,210000,Feminino,Pós-Graduação,Solteiro(a),41,779,11040,12471,13684,15356,16337,Não
10517,350000,Feminino,Superior,Solteiro(a),33,293303,338272,177483,182381,194678,215024,Não
10518,280000,Feminino,Ensino Médio,Casado(a),37,4591,38854,15287,14201,26133,4504,Não
10519,150000,Masculino,Superior,Casado(a),43,105416,106773,106500,104670,55442,55936,Não
10520,170000,Feminino,Superior,Casado(a),29,7383,23400,49771,30929,31429,14170,Não
10521,50000,Masculino,Ensino Médio,Casado(a),40,24091,13698,14908,15033,15705,11616,Não
10522,100000,Masculino,Superior,Casado(a),51,56002,55557,54083,54601,55585,57027,Sim
10523,50000,Masculino,Superior,Solteiro(a),24,47578,33666,16177,16607,17186,17749,Não
10524,230000,Feminino,Superior,Casado(a),33,0,0,0,1990,0,0,Sim
10525,90000,Masculino,Superior,Solteiro(a),28,33382,35526,37513,38637,44088,35705,Sim
10526,20000,Masculino,Superior,Solteiro(a),24,12060,11047,780,390,12246,12409,Não
10527,260000,Feminino,Superior,Solteiro(a),40,1022,1085,0,0,0,0,Não
10528,290000,Feminino,Pós-Graduação,Casado(a),40,636,6732,0,3692,0,1957,Sim
10529,50000,Feminino,Superior,Casado(a),34,49378,48052,48573,28902,28205,30388,Não
10530,60000,Feminino,Ensino Médio,Solteiro(a),42,54216,27596,28772,19067,19467,9247,Não
10531,180000,Feminino,Superior,Casado(a),36,787,398,0,0,0,0,Não
10532,250000,Feminino,Superior,Casado(a),43,82650,81977,24585,16753,17113,17298,Não
10533,90000,Masculino,Pós-Graduação,Casado(a),29,82410,85150,81812,76424,77086,77634,Não
10534,10000,Feminino,Ensino Médio,Casado(a),52,3475,4366,4148,4579,4360,4787,Não
10535,290000,Feminino,Pós-Graduação,Casado(a),37,54966,41327,24872,20318,26030,7258,Não
10536,80000,Feminino,Superior,Solteiro(a),27,79534,81391,77033,47413,48650,49841,Não
10537,30000,Feminino,Superior,Solteiro(a),25,300,300,300,1126,826,676,Não
10538,200000,Feminino,Superior,Casado(a),37,24779,8313,1951,1951,3124,3259,Não
10539,50000,Feminino,Ensino Médio,Casado(a),56,63348,62934,60513,18712,17015,20284,Não
10540,220000,Masculino,Superior,Casado(a),47,216591,197022,198088,187000,179703,174571,Sim
10541,430000,Masculino,Superior,Casado(a),48,32263,32802,25645,25045,25568,26144,Não
10542,50000,Feminino,Superior,Casado(a),27,48945,36467,18890,30288,30003,29763,Sim
10543,410000,Masculino,Pós-Graduação,Solteiro(a),33,333,333,333,1019,2218,1216,Não
10544,50000,Feminino,Superior,Casado(a),39,23912,23242,25451,24743,25263,25763,Não
10545,110000,Masculino,Superior,Solteiro(a),47,72897,72755,71698,72418,72293,73954,Não
10546,50000,Masculino,Pós-Graduação,Solteiro(a),28,50146,47918,48866,4372,-1203,49830,Não
10547,30000,Feminino,Ensino Médio,Outros,56,26551,25844,27574,28420,29318,28704,Sim
10548,80000,Feminino,Pós-Graduação,Casado(a),25,6269,7212,7246,8073,8349,8420,Sim
10549,230000,Masculino,Superior,Casado(a),39,8681,8681,8888,4932,10986,5081,Não
10550,300000,Masculino,Superior,Casado(a),66,259513,257866,261088,257288,256369,212395,Sim
10551,230000,Feminino,Superior,Solteiro(a),28,23063,14024,11825,14765,12383,10008,Não
10552,220000,Masculino,Pós-Graduação,Casado(a),36,769,0,0,0,0,0,Não
10553,200000,Feminino,Pós-Graduação,Solteiro(a),26,199649,202127,198168,189696,192462,194025,Não
10554,130000,Feminino,Pós-Graduação,Solteiro(a),30,112822,115526,123658,120259,121205,124778,Sim
10555,20000,Masculino,Pós-Graduação,Solteiro(a),25,17263,17581,19670,16730,18757,12875,Não
10556,400000,Feminino,Pós-Graduação,Solteiro(a),31,7912,4220,3364,2832,34967,38706,Não
10557,230000,Feminino,Pós-Graduação,Solteiro(a),29,31206,28395,29127,25446,26141,26852,Não
10558,30000,Masculino,Superior,Casado(a),36,6727,5023,6714,8714,9514,3300,Não
10559,190000,Masculino,Superior,Casado(a),44,197494,194913,192896,116537,112086,108660,Não
10560,220000,Feminino,Pós-Graduação,Solteiro(a),27,471,5261,16436,16071,96,480,Não
10561,20000,Masculino,Superior,Solteiro(a),30,19149,20221,19812,10717,13534,15298,Não
10562,280000,Feminino,Superior,Solteiro(a),29,0,0,0,0,0,5017,Não
10563,190000,Masculino,Superior,Casado(a),36,79584,83108,82179,80874,81720,87685,Não
10564,260000,Masculino,Pós-Graduação,Solteiro(a),36,5877,427,-73,-73,-73,-73,Não
10565,80000,Feminino,Superior,Casado(a),34,63343,65325,69261,67551,71282,72942,Não
10566,60000,Feminino,Superior,Solteiro(a),24,57147,58104,58311,58828,58945,57918,Não
10567,80000,Masculino,Ensino Médio,Casado(a),52,35861,18521,19385,20561,21261,21457,Não
10568,360000,Feminino,Pós-Graduação,Casado(a),36,15521,36003,51414,17993,11546,9771,Sim
10569,350000,Feminino,Superior,Casado(a),33,598,0,0,0,0,687,Não
10570,50000,Masculino,Superior,Solteiro(a),25,46741,48883,50074,60158,75277,90464,Não
10571,360000,Feminino,Pós-Graduação,Casado(a),40,10210,-1814,-11035,12319,6050,2125,Não
10572,100000,Feminino,Ensino Médio,Solteiro(a),41,7432,1633,2043,4830,3535,4307,Sim
10573,360000,Feminino,Pós-Graduação,Solteiro(a),29,1498,0,0,0,0,902,Não
10574,120000,Feminino,Pós-Graduação,Solteiro(a),31,388,-26,74,374,1549,7101,Não
10575,20000,Feminino,Ensino Médio,Casado(a),51,19255,20650,0,0,0,0,Não
10576,100000,Masculino,Pós-Graduação,Solteiro(a),31,84886,86729,87706,88859,90685,92736,Sim
10577,60000,Masculino,Superior,Solteiro(a),22,60103,52193,44934,17769,10400,1760,Não
10578,240000,Feminino,Pós-Graduação,Solteiro(a),28,5018,2300,0,2500,0,0,Sim
10579,70000,Feminino,Pós-Graduação,Solteiro(a),25,67906,68201,69003,70146,71592,66053,Não
10580,360000,Feminino,Pós-Graduação,Solteiro(a),31,12521,18746,47535,186,38169,2665,Não
10581,290000,Masculino,Pós-Graduação,Casado(a),47,3700,18019,4516,8140,59512,2716,Não
10582,90000,Feminino,Pós-Graduação,Solteiro(a),24,85365,88054,90370,26420,27398,28295,Não
10583,80000,Feminino,Ensino Médio,Solteiro(a),54,12011,10484,12190,4000,0,4000,Não
10584,50000,Masculino,Superior,Solteiro(a),38,28651,24587,25468,31488,68450,31036,Não
10585,50000,Feminino,Ensino Médio,Solteiro(a),54,48065,48968,47368,9515,9483,9292,Não
10586,160000,Feminino,Superior,Casado(a),45,19477,10477,7396,5224,16989,1640,Não
10587,120000,Feminino,Ensino Médio,Solteiro(a),53,66963,68780,70830,71557,73052,74502,Sim
10588,500000,Feminino,Pós-Graduação,Solteiro(a),27,78335,61234,55446,47208,32019,22318,Não
10589,50000,Feminino,Superior,Solteiro(a),24,1572,1572,6561,5091,353,26864,Não
10590,50000,Masculino,Superior,Solteiro(a),28,35277,34627,35096,9657,9617,9404,Sim
10591,50000,Masculino,Superior,Solteiro(a),28,2940,3989,5116,4425,6353,15829,Não
10592,210000,Feminino,Pós-Graduação,Solteiro(a),33,591,1053,2989,2046,17239,3680,Não
10593,80000,Masculino,Superior,Solteiro(a),26,5844,6700,0,0,0,0,Não
10594,20000,Masculino,Pós-Graduação,Solteiro(a),31,12761,13481,15322,14779,15543,16139,Não
10595,310000,Feminino,Pós-Graduação,Casado(a),34,455,455,1415,883,883,1033,Sim
10596,150000,Feminino,Pós-Graduação,Casado(a),29,18231,20625,17443,21649,22045,18814,Não
10597,50000,Feminino,Superior,Casado(a),50,48926,45156,27762,19238,15585,15892,Sim
10598,100000,Masculino,Ensino Médio,Casado(a),30,68436,66783,74555,72759,74131,75603,Sim
10599,150000,Masculino,,Solteiro(a),31,136692,91815,0,0,0,0,Não
10600,50000,Masculino,Superior,Solteiro(a),23,6226,5981,6870,7038,2268,5051,Não
10601,180000,Feminino,Ensino Médio,Casado(a),51,0,31,31,31,1931,878,Sim
10602,50000,Feminino,Ensino Médio,Solteiro(a),23,8647,4872,-5,2809,0,0,Não
10603,50000,Feminino,Ensino Médio,Casado(a),36,44449,35238,37551,17808,13765,14038,Não
10604,50000,Feminino,Ensino Médio,Casado(a),43,6748,1366,1173,1473,1473,1623,Não
10605,230000,Masculino,Superior,Casado(a),41,231187,231272,228653,225471,224853,230078,Não
10606,70000,Feminino,Superior,Solteiro(a),24,68659,68259,14690,9980,15607,15209,Não
10607,50000,Masculino,Ensino Médio,Casado(a),51,6700,13902,42835,8500,0,0,Não
10608,10000,Feminino,Superior,Solteiro(a),31,10503,9996,6528,4328,4328,4171,Não
10609,30000,Masculino,Ensino Médio,Solteiro(a),27,27061,28129,29377,29625,30134,28716,Não
10610,230000,Feminino,Superior,Casado(a),29,69853,61844,24802,61631,46396,28311,Não
10611,50000,Feminino,Ensino Médio,Casado(a),61,20907,22236,23250,23564,30882,30242,Não
10612,20000,Masculino,Superior,Casado(a),31,17766,18806,19772,18940,18587,20352,Não
10613,20000,Feminino,Superior,Solteiro(a),31,16569,22372,25285,24669,20899,11968,Não
10614,360000,Masculino,Superior,Casado(a),26,0,2500,0,0,0,0,Não
10615,120000,Masculino,Pós-Graduação,Solteiro(a),28,8460,7729,8920,7439,26832,26287,Não
10616,400000,Masculino,Pós-Graduação,Casado(a),35,11802,73011,79259,87413,92269,100973,Não
10617,360000,Masculino,Pós-Graduação,Casado(a),40,5772,11664,15390,7090,2115,20075,Não
10618,500000,Masculino,Pós-Graduação,Casado(a),55,16593,226145,216931,207423,197914,188329,Não
10619,500000,Masculino,Pós-Graduação,Casado(a),50,197004,202740,203537,167013,169395,171648,Não
10620,80000,Masculino,Superior,Solteiro(a),26,2159,4132,5949,7144,5309,500,Não
10621,20000,Feminino,Superior,Solteiro(a),23,9410,7120,0,0,0,0,Não
10622,20000,Feminino,Pós-Graduação,Solteiro(a),24,24146,25374,19075,18907,18507,20046,Não
10623,200000,Masculino,Superior,Casado(a),51,1690,0,396,792,0,396,Sim
10624,50000,Feminino,Ensino Médio,Casado(a),27,11231,6482,8799,8033,8933,7995,Não
10625,120000,Feminino,Ensino Médio,Casado(a),46,4940,0,0,0,0,0,Sim
10626,30000,Masculino,Superior,Solteiro(a),37,27526,28794,29480,29679,16451,0,Não
10627,390000,Masculino,Superior,Casado(a),35,33808,15275,17331,78340,76892,57954,Não
10628,200000,Masculino,Pós-Graduação,Casado(a),57,1964,2684,11764,9830,669,-716,Não
10629,260000,Feminino,Pós-Graduação,Casado(a),52,150,150,150,150,2500,0,Sim
10630,210000,Masculino,Superior,Solteiro(a),33,1024,264,264,264,42515,43104,Não
10631,180000,Masculino,Pós-Graduação,Casado(a),46,780,780,390,390,390,540,Não
10632,120000,Feminino,Superior,Casado(a),27,83567,78276,78971,80907,79219,77809,Não
10633,50000,Masculino,Pós-Graduação,Solteiro(a),26,5713,5406,-978,978,652,626,Sim
10634,50000,Masculino,Superior,Solteiro(a),32,46281,27311,41032,29626,26328,28475,Não
10635,50000,Masculino,Pós-Graduação,Solteiro(a),30,43935,47744,40339,44377,48723,49841,Não
10636,90000,Feminino,Superior,Solteiro(a),24,80699,68100,33434,0,0,0,Não
10637,80000,Feminino,Pós-Graduação,Solteiro(a),23,32337,31543,32141,28622,24619,23211,Não
10638,50000,Masculino,Superior,Solteiro(a),24,23553,21507,17827,7655,7881,8248,Não
10639,310000,Feminino,Superior,Solteiro(a),24,203519,182513,161002,139275,120762,102598,Não
10640,100000,Masculino,Pós-Graduação,Solteiro(a),25,18883,20272,22577,21037,22373,23352,Não
10641,230000,Feminino,Ensino Médio,Casado(a),50,0,211,3546,0,1490,0,Não
10642,120000,Feminino,Ensino Médio,Solteiro(a),40,31543,31641,32286,32692,32261,32644,Sim
10643,230000,Masculino,Pós-Graduação,Casado(a),48,160879,161797,165107,105508,108101,110094,Não
10644,360000,Feminino,Ensino Médio,Casado(a),38,29773,24395,22285,21359,21581,16065,Não
10645,500000,Masculino,Pós-Graduação,Casado(a),37,37443,24110,28593,22707,23495,40283,Não
10646,50000,Masculino,Ensino Médio,Casado(a),44,49996,50386,24565,21098,18965,18063,Sim
10647,30000,Feminino,Superior,Solteiro(a),49,11554,12662,13744,14712,14334,15593,Não
10648,720000,Feminino,Pós-Graduação,Casado(a),45,125529,112933,105582,104501,83504,79411,Não
10649,10000,Masculino,Pós-Graduação,Solteiro(a),22,4060,2774,3764,4001,5134,4762,Não
10650,400000,Feminino,Pós-Graduação,Solteiro(a),27,5457,4438,5048,7013,52189,16153,Sim
10651,150000,Feminino,Pós-Graduação,Solteiro(a),33,2858,9934,19312,46321,146947,237926,Não
10652,500000,Masculino,Pós-Graduação,Solteiro(a),54,2634,1108,1318,36032,0,11270,Não
10653,50000,Masculino,Superior,Casado(a),25,43259,35307,23096,18970,19514,20038,Não
10654,210000,Feminino,Superior,Solteiro(a),26,26847,26883,27180,27035,27390,28045,Não
10655,260000,Feminino,Pós-Graduação,Solteiro(a),36,531,0,0,1245,0,0,Não
10656,240000,Feminino,Superior,Casado(a),38,7466,221,189,189,1648,1459,Sim
10657,360000,Feminino,Superior,Solteiro(a),30,0,90,0,0,4460,2169,Não
10658,200000,Feminino,Pós-Graduação,Solteiro(a),30,0,0,324,3741,1374,2932,Não
10659,50000,Feminino,Ensino Médio,Solteiro(a),43,150,809,-60,-210,-360,-510,Não
10660,80000,Feminino,Superior,Solteiro(a),23,0,0,0,0,0,0,Sim
10661,230000,Masculino,Pós-Graduação,Solteiro(a),29,32375,36817,40170,43473,44663,47207,Não
10662,500000,Feminino,Pós-Graduação,Casado(a),40,4240,80648,110704,99984,71135,56594,Não
10663,70000,Masculino,Pós-Graduação,Solteiro(a),40,45740,44727,45738,48977,52191,53242,Sim
10664,50000,Feminino,Pós-Graduação,Casado(a),36,37397,40292,43073,44067,44955,44081,Sim
10665,210000,Masculino,Ensino Médio,Solteiro(a),34,862,1136,1511,54400,81139,82585,Não
10666,220000,Feminino,Pós-Graduação,Casado(a),41,157980,163974,140964,105353,100750,85261,Não
10667,100000,Feminino,Superior,Casado(a),29,75242,73482,76628,82320,83359,85837,Não
10668,150000,Masculino,Superior,Solteiro(a),45,9487,0,0,159,14903,410,Não
10669,50000,Masculino,Superior,Casado(a),42,1464,1469,2185,0,19777,19910,Não
10670,50000,Masculino,Ensino Médio,Casado(a),45,261,1305,1134,1073,1312,51,Não
10671,410000,Masculino,Superior,Solteiro(a),48,28921,13482,8484,15286,17116,18777,Sim
10672,80000,Feminino,Superior,Solteiro(a),29,0,0,0,0,0,0,Não
10673,70000,Masculino,Superior,Casado(a),35,68375,71660,66948,30406,29128,23597,Não
10674,210000,Feminino,Ensino Médio,Solteiro(a),28,1082,0,0,232,0,150,Não
10675,290000,Feminino,Superior,Solteiro(a),36,320952,326625,290268,296053,302793,307336,Não
10676,50000,Masculino,Superior,Casado(a),42,12111,12911,13990,14356,14657,15013,Sim
10677,380000,Masculino,Superior,Casado(a),40,31526,51255,63052,0,1184,21852,Não
10678,60000,Feminino,Superior,Solteiro(a),24,59201,58493,58820,57827,61055,56668,Não
10679,200000,Masculino,Pós-Graduação,Casado(a),37,4289,2907,3720,7720,5030,2990,Não
10680,200000,Feminino,,Solteiro(a),32,64059,66113,15421,15728,16057,16398,Não
10681,190000,Masculino,Pós-Graduação,Solteiro(a),33,546,1213,15571,14625,28520,24920,Não
10682,80000,Feminino,Superior,Casado(a),46,73366,76178,78560,49399,48420,50600,Não
10683,480000,Feminino,Pós-Graduação,Solteiro(a),33,118986,62137,79556,97836,96299,88757,Não
10684,20000,Masculino,Ensino Médio,Casado(a),53,16854,18075,19020,19000,19500,10000,Não
10685,230000,Masculino,Ensino Médio,Solteiro(a),30,0,0,0,0,0,0,Sim
10686,160000,Masculino,Superior,Casado(a),31,75636,77220,79129,80710,82749,84871,Não
10687,50000,Masculino,Ensino Médio,Casado(a),49,36728,35835,32092,32581,33897,34691,Não
10688,80000,Feminino,Superior,Casado(a),47,17401,8824,13261,6261,6261,6261,Não
10689,240000,Feminino,Superior,Casado(a),39,11958,0,0,0,0,0,Não
10690,50000,Feminino,Pós-Graduação,Solteiro(a),27,451,-49,6258,1032,2766,1401,Não
10691,300000,Masculino,Superior,Casado(a),35,240394,239798,242518,224580,179060,154320,Não
10692,200000,Feminino,Superior,Solteiro(a),23,67821,4938,-849,107555,108177,110506,Não
10693,180000,Masculino,Superior,Casado(a),43,171992,175427,150965,71478,72955,74426,Não
10694,370000,Masculino,Ensino Médio,Solteiro(a),27,50886,61378,96133,103773,137735,234740,Não
10695,230000,Masculino,Superior,Solteiro(a),28,31875,31611,32411,34162,34884,35569,Não
10696,90000,Feminino,Superior,Casado(a),27,85753,87510,85188,87112,169533,90316,Sim
10697,20000,Masculino,Pós-Graduação,Solteiro(a),26,11065,11788,13082,13498,14278,13899,Sim
10698,280000,Feminino,Pós-Graduação,Casado(a),57,929,1669,5707,4795,5328,4969,Não
10699,200000,Feminino,Pós-Graduação,Casado(a),39,0,0,0,0,0,0,Sim
10700,140000,Masculino,Superior,Casado(a),73,135206,135316,134943,135772,138675,137197,Não
10701,150000,Feminino,Pós-Graduação,Solteiro(a),27,3467,2182,1764,9558,59865,55717,Não
10702,50000,Feminino,Superior,Casado(a),31,26441,28297,29532,28758,30287,31133,Sim
10703,50000,Feminino,Superior,Solteiro(a),25,40407,31811,13898,0,0,0,Não
10704,20000,Feminino,Pós-Graduação,Solteiro(a),23,15573,17013,19413,14871,15478,16068,Não
10705,200000,Feminino,Pós-Graduação,Solteiro(a),33,150573,140844,144245,135946,135736,134500,Não
10706,20000,Feminino,Superior,Solteiro(a),23,8647,9734,10594,11002,11608,9186,Não
10707,30000,Masculino,Superior,Solteiro(a),24,26573,26988,14964,15428,15612,16630,Sim
10708,80000,Feminino,Superior,Casado(a),34,17294,22256,21660,22055,22603,23133,Sim
10709,230000,Feminino,Superior,Solteiro(a),30,112402,116273,118467,108826,100862,92481,Não
10710,240000,Feminino,Pós-Graduação,Casado(a),38,0,0,0,0,0,0,Não
10711,200000,Feminino,Pós-Graduação,Casado(a),38,166,1694,1519,0,0,600,Sim
10712,80000,Masculino,Superior,Casado(a),49,71775,68083,50642,47283,42340,40223,Não
10713,290000,Masculino,Superior,Casado(a),39,-9,698,728,-2,-2,-2,Sim
